Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.995938,2,0.157,0,2.00615,17.8558,0.787107,0.0137981,0,0.787228,0.157,157,1
0.995938,2,0.158,0,2.00623,17.8558,0.787107,0.0137981,0,0.787228,0.158,158,1
0.995938,2,0.159,0,2.00631,17.8558,0.787107,0.0137981,0,0.787228,0.159,159,1
0.996241,2,0.16,0,2.00639,17.8559,0.816937,0.0149504,0,0.817074,0.16,160,1
0.996241,2,0.161,0,2.00647,17.8559,0.816937,0.0149504,0,0.817074,0.161,161,1
0.996241,2,0.162,0,2.00655,17.8559,0.816937,0.0149504,0,0.817074,0.162,162,1
0.996241,2,0.163,0,2.00663,17.8559,0.816937,0.0149504,0,0.817074,0.163,163,1
0.996241,2,0.164,0,2.00671,17.8559,0.816937,0.0149504,0,0.817074,0.164,164,1
0.996241,2,0.165,0,2.00679,17.8559,0.816937,0.0149504,0,0.817074,0.165,165,1
0.996241,2,0.166,0,2.00688,17.8559,0.816937,0.0149504,0,0.817074,0.166,166,1
0.996241,2,0.167,0,2.00696,17.8559,0.816937,0.0149504,0,0.817074,0.167,167,1
0.996544,2,0.168,0,2.00704,17.8559,0.845084,0.0160969,0,0.845238,0.168,168,1
0.996544,2,0.169,0,2.00713,17.8559,0.845084,0.0160969,0,0.845238,0.169,169,1
0.996544,2,0.17,0,2.00721,17.8559,0.845084,0.0160969,0,0.845238,0.17,170,1
0.996544,2,0.171,0,2.0073,17.8559,0.845084,0.0160969,0,0.845238,0.171,171,1
0.996544,2,0.172,0,2.00738,17.8559,0.845084,0.0160969,0,0.845238,0.172,172,1
0.996544,2,0.173,0,2.00747,17.8559,0.845084,0.0160969,0,0.845238,0.173,173,1
0.996544,2,0.174,0,2.00755,17.8559,0.845084,0.0160969,0,0.845238,0.174,174,1
0.996544,2,0.175,0,2.00764,17.8559,0.845084,0.0160969,0,0.845238,0.175,175,1
0.996544,2,0.176,0,2.00773,17.8559,0.845084,0.0160969,0,0.845238,0.176,176,1
0.996841,2,0.177,0,2.00782,17.856,0.871407,0.0172253,0,0.871577,0.177,177,1
0.996841,2,0.178,0,2.00791,17.856,0.871407,0.0172253,0,0.871577,0.178,178,1
0.996841,2,0.179,0,2.00799,17.856,0.871407,0.0172253,0,0.871577,0.179,179,1
0.996841,2,0.18,0,2.00808,17.856,0.871407,0.0172253,0,0.871577,0.18,180,1
0.996841,2,0.181,0,2.00817,17.856,0.871407,0.0172253,0,0.871577,0.181,181,1
0.996841,2,0.182,0,2.00826,17.856,0.871407,0.0172253,0,0.871577,0.182,182,1
0.996841,2,0.183,0,2.00835,17.856,0.871407,0.0172253,0,0.871577,0.183,183,1
0.996841,2,0.184,0,2.00845,17.856,0.871407,0.0172253,0,0.871577,0.184,184,1
0.996841,2,0.185,0,2.00854,17.856,0.871407,0.0172253,0,0.871577,0.185,185,1
0.997132,2,0.186,0,2.00863,17.856,0.895785,0.0183236,0,0.895972,0.186,186,1
0.997132,2,0.187,0,2.00872,17.856,0.895785,0.0183236,0,0.895972,0.187,187,1
0.997132,2,0.188,0,2.00882,17.856,0.895785,0.0183236,0,0.895972,0.188,188,1
0.997132,2,0.189,0,2.00891,17.856,0.895785,0.0183236,0,0.895972,0.189,189,1
0.997132,2,0.19,0,2.009,17.856,0.895785,0.0183236,0,0.895972,0.19,190,1
0.997132,2,0.191,0,2.0091,17.856,0.895785,0.0183236,0,0.895972,0.191,191,1
0.997132,2,0.192,0,2.00919,17.856,0.895785,0.0183236,0,0.895972,0.192,192,1
0.997132,2,0.193,0,2.00929,17.856,0.895785,0.0183236,0,0.895972,0.193,193,1
0.997132,2,0.194,0,2.00939,17.856,0.895785,0.0183236,0,0.895972,0.194,194,1
0.997132,2,0.195,0,2.00948,17.856,0.895785,0.0183236,0,0.895972,0.195,195,1
0.997413,2,0.196,0,2.00958,17.8561,0.918127,0.0193796,0,0.918331,0.196,196,1
0.997413,2,0.197,0,2.00968,17.8561,0.918127,0.0193796,0,0.918331,0.197,197,1
0.997413,2,0.198,0,2.00978,17.8561,0.918127,0.0193796,0,0.918331,0.198,198,1
0.997413,2,0.199,0,2.00988,17.8561,0.918127,0.0193796,0,0.918331,0.199,199,1
0.997413,2,0.2,0,2.00998,17.8561,0.918127,0.0193796,0,0.918331,0.2,200,1
0.997413,2,0.201,0,2.01007,17.8561,0.918127,0.0193796,0,0.918331,0.201,201,1
0.997413,2,0.202,0,2.01018,17.8561,0.918127,0.0193796,0,0.918331,0.202,202,1
0.997413,2,0.203,0,2.01028,17.8561,0.918127,0.0193796,0,0.918331,0.203,203,1
0.997413,2,0.204,0,2.01038,17.8561,0.918127,0.0193796,0,0.918331,0.204,204,1
0.997681,2,0.205,0,2.01048,17.8561,0.938372,0.020382,0,0.938594,0.205,205,1
0.997681,2,0.206,0,2.01058,17.8561,0.938372,0.020382,0,0.938594,0.206,206,1
0.997681,2,0.207,0,2.01068,17.8561,0.938372,0.020382,0,0.938594,0.207,207,1
0.997681,2,0.208,0,2.01079,17.8561,0.938372,0.020382,0,0.938594,0.208,208,1
0.997681,2,0.209,0,2.01089,17.8561,0.938372,0.020382,0,0.938594,0.209,209,1
0.997681,2,0.21,0,2.01099,17.8561,0.938372,0.020382,0,0.938594,0.21,210,1
0.997681,2,0.211,0,2.0111,17.8561,0.938372,0.020382,0,0.938594,0.211,211,1
0.997681,2,0.212,0,2.0112,17.8561,0.938372,0.020382,0,0.938594,0.212,212,1
0.997681,2,0.213,0,2.01131,17.8561,0.938372,0.020382,0,0.938594,0.213,213,1
0.997681,2,0.214,0,2.01142,17.8561,0.938372,0.020382,0,0.938594,0.214,214,1
0.997934,2,0.215,0,2.01152,17.8562,0.956495,0.0213207,0,0.956732,0.215,215,1
0.997934,2,0.216,0,2.01163,17.8562,0.956495,0.0213207,0,0.956732,0.216,216,1
0.997934,2,0.217,0,2.01174,17.8562,0.956495,0.0213207,0,0.956732,0.217,217,1
0.997934,2,0.218,0,2.01185,17.8562,0.956495,0.0213207,0,0.956732,0.218,218,1
0.997934,2,0.219,0,2.01195,17.8562,0.956495,0.0213207,0,0.956732,0.219,219,1
0.997934,2,0.22,0,2.01206,17.8562,0.956495,0.0213207,0,0.956732,0.22,220,1
0.997934,2,0.221,0,2.01217,17.8562,0.956495,0.0213207,0,0.956732,0.221,221,1
0.997934,2,0.222,0,2.01228,17.8562,0.956495,0.0213207,0,0.956732,0.222,222,1
0.997934,2,0.223,0,2.01239,17.8562,0.956495,0.0213207,0,0.956732,0.223,223,1
0.99817,2,0.224,0,2.0125,17.8562,0.972503,0.0221869,0,0.972756,0.224,224,1
0.99817,2,0.225,0,2.01262,17.8562,0.972503,0.0221869,0,0.972756,0.225,225,1
0.99817,2,0.226,0,2.01273,17.8562,0.972503,0.0221869,0,0.972756,0.226,226,1
0.99817,2,0.227,0,2.01284,17.8562,0.972503,0.0221869,0,0.972756,0.227,227,1
0.99817,2,0.228,0,2.01295,17.8562,0.972503,0.0221869,0,0.972756,0.228,228,1
0.99817,2,0.229,0,2.01307,17.8562,0.972503,0.0221869,0,0.972756,0.229,229,1
0.99817,2,0.23,0,2.01318,17.8562,0.972503,0.0221869,0,0.972756,0.23,230,1
0.99817,2,0.231,0,2.0133,17.8562,0.972503,0.0221869,0,0.972756,0.231,231,1
0.99817,2,0.232,0,2.01341,17.8562,0.972503,0.0221869,0,0.972756,0.232,232,1
0.99817,2,0.233,0,2.01353,17.8562,0.972503,0.0221869,0,0.972756,0.233,233,1
0.998389,2,0.234,0,2.01364,17.8563,0.986441,0.0229735,0,0.986709,0.234,234,1
0.998389,2,0.235,0,2.01376,17.8563,0.986441,0.0229735,0,0.986709,0.235,235,1
0.998389,2,0.236,0,2.01388,17.8563,0.986441,0.0229735,0,0.986709,0.236,236,1
0.998389,2,0.237,0,2.01399,17.8563,0.986441,0.0229735,0,0.986709,0.237,237,1
0.998389,2,0.238,0,2.01411,17.8563,0.986441,0.0229735,0,0.986709,0.238,238,1
0.998389,2,0.239,0,2.01423,17.8563,0.986441,0.0229735,0,0.986709,0.239,239,1
0.998389,2,0.24,0,2.01435,17.8563,0.986441,0.0229735,0,0.986709,0.24,240,1
0.998389,2,0.241,0,2.01447,17.8563,0.986441,0.0229735,0,0.986709,0.241,241,1
0.998389,2,0.242,0,2.01459,17.8563,0.986441,0.0229735,0,0.986709,0.242,242,1
